id;tweets;date;user_location;img_url;media_type;likes;retweets;texto_limpio;links;hashtags;mentions;emojis;hora;pp;cluster;sentiment
1399942930744348673;"Lana Rhoades embarazada, cuéntame más

😴😴😴";2021-06-02 04:16:19;;;;0;0;"Lana Rhoades embarazada, cuéntame más

😴😴😴";[];[];[];['😴', '😴', '😴'];2021-06-02 04:00:00;embarazada cuéntame;1;0,358
1399942898448220160;Hasta siempre, Lana Rhoades. 🥲 https://t.co/uTaBWdY0by;2021-06-02 04:16:11;México;http://pbs.twimg.com/media/E22Yg4QWUAMVKxd.jpg;photo;460;25;Hasta siempre, Lana Rhoades. 🥲 ;['https://t.co/uTaBWdY0by'];[];[];['\U0001f972'];2021-06-02 04:00:00;siempre;1;0,563
1399942856656162816;Yo pensaba que Lana Rhoades era modelo. Ustedes se enteran de un embarazo y yo que hace contenido para adultos.;2021-06-02 04:16:01;🌌🌃🏙️🌃🌌;;;5;0;Yo pensaba que Lana Rhoades era modelo. Ustedes se enteran de un embarazo y yo que hace contenido para adultos.;[];[];[];[];2021-06-02 04:00:00;pensaba modelo ustedes enteran embarazo hace contenido adultos;1;0,005
1399942854206705664;El pana que preño a Lana Rhoades https://t.co/CGrXb6M1RA;2021-06-02 04:16:00;Carabobo, Venezuela;http://pbs.twimg.com/media/E22YmuPXwAEemDR.jpg;photo;7;0;El pana que preño a Lana Rhoades ;['https://t.co/CGrXb6M1RA'];[];[];[];2021-06-02 04:00:00;pana preño;1;0,316
1399942736002830338;"Lana Rhoades anuncia que esta embarazada 
Yo: https://t.co/RoZq8snGU7";2021-06-02 04:15:32;Puto el que lo lea;http://pbs.twimg.com/media/E22YfyQWYAMzkcF.jpg;photo;90;5;"Lana Rhoades anuncia que esta embarazada 
Yo: ";['https://t.co/RoZq8snGU7'];[];[];[];2021-06-02 04:00:00;anuncia embarazada;1;0,057
1399942635217883141;Yo al ver el último post de Lana Rhoades en Instagram. 😭 https://t.co/vsGPsd042k;2021-06-02 04:15:08;El Salvador;http://pbs.twimg.com/tweet_video_thumb/E22YZv3XMAA3dfL.jpg;photo;1;0;Yo al ver el último post de Lana Rhoades en Instagram. 😭 ;['https://t.co/vsGPsd042k'];[];[];['😭'];2021-06-02 04:00:00;ver último post instagram;1;0,165
1399942507073527810;"Lana Rhoades confirma que está embarazada 😢😢😢

Solo nos queda Erika Vélez caballeros 

Adiós 👋🏽 

Pd: Si no sabes quien es Lana, no lo busques https://t.co/GuK4lIEuqj";2021-06-02 04:14:38;Cuenca, Ecuador;http://pbs.twimg.com/media/E22YSLiXIAM4lcB.jpg;photo;39;4;"Lana Rhoades confirma que está embarazada 😢😢😢

Solo nos queda Erika Vélez caballeros 

Adiós 👋🏽 

Pd: Si no sabes quien es Lana, no lo busques ";['https://t.co/GuK4lIEuqj'];[];[];['😢', '😢', '😢', '👋🏽'];2021-06-02 04:00:00;confirma embarazada solo queda erika vélez caballeros adiós pd si sabes busques;1;0,0
1399942310880854016;Lana Rhoades embarazada... el principio del fin;2021-06-02 04:13:51;La Paz ;;;1;0;Lana Rhoades embarazada... el principio del fin;[];[];[];[];2021-06-02 04:00:00;embarazada principio fin;1;0,555
1399942286633488384;Cómo que Lana Rhoades está embarazada se me vino el mundo abajo;2021-06-02 04:13:45;;;;0;0;Cómo que Lana Rhoades está embarazada se me vino el mundo abajo;[];[];[];[];2021-06-02 04:00:00;cómo embarazada vino mundo abajo;1;0,006
1399941997578919939;que estrés todos los machitos haciendo chistes y comentarios misóginos acerca del embarazo de lana rhoades o poniendo “weeyyy noo😭😭😩👊🏻” ay si pendejos como si algún día fuera a hacerles caso;2021-06-02 04:12:36;;;;7;0;que estrés todos los machitos haciendo chistes y comentarios misóginos acerca del embarazo de lana rhoades o poniendo “weeyyy noo😭😭😩👊🏻” ay si pendejos como si algún día fuera a hacerles caso;[];[];[];['😭', '😭', '😩', '👊🏻'];2021-06-02 04:00:00;estrés machitos haciendo chistes comentarios misóginos acerca embarazo poniendo weeyyy noo ay si pendejos si algún día hacerles caso;1;0,0
1399941948744638474;que cagado que las fotos de los weyes que se burlan de lana rhoades tienen de foto de perfil un jugador de fútbol o un carro😩😩;2021-06-02 04:12:24;she/they;;;8;0;que cagado que las fotos de los weyes que se burlan de lana rhoades tienen de foto de perfil un jugador de fútbol o un carro😩😩;[];[];[];['😩', '😩'];2021-06-02 04:00:00;cagado fotos weyes burlan foto perfil jugador fútbol carro;1;0,0
1399941752644161538;CÓMO QUE LANA RHOADES ESTÁ EMBARAZADA??? HIJOS DE PUTA QUIÉN FUE;2021-06-02 04:11:38;San Martín, Argentina;;;0;0;CÓMO QUE LANA RHOADES ESTÁ EMBARAZADA??? HIJOS DE PUTA QUIÉN FUE;[];[];[];[];2021-06-02 04:00:00;cómo embarazada hijos puta quién;1;0,157
1399941269196095491;Todos ahorita con el embarazo de  #Lana_Rhoades https://t.co/U5CIS4LdaI;2021-06-02 04:09:42;Chiapas, México;http://pbs.twimg.com/media/E22XKQQXMAQCeQF.jpg;photo;3;0;Todos ahorita con el embarazo de   ;['https://t.co/U5CIS4LdaI'];['#Lana_Rhoades'];[];[];2021-06-02 04:00:00;ahorita embarazo;1;0,427
1399941227336843264;dios quien me manda a meterme a facebook,que asco todos los machitos haciendo chistes y comentarios misóginos acerca del embarazo de lana rhoades o poniendo “weeyyy noo😭😭😩👊🏻” ay si pendejos como si algún día fuera a hacerles caso;2021-06-02 04:09:32;she/her | 8teen | larrie;;;3;1;dios quien me manda a meterme a facebook,que asco todos los machitos haciendo chistes y comentarios misóginos acerca del embarazo de lana rhoades o poniendo “weeyyy noo😭😭😩👊🏻” ay si pendejos como si algún día fuera a hacerles caso;[];[];[];['😭', '😭', '😩', '👊🏻'];2021-06-02 04:00:00;dios manda meterme facebook asco machitos haciendo chistes comentarios misóginos acerca embarazo poniendo weeyyy noo ay si pendejos si algún día hacerles caso;1;0,0
1399941217199214593;¿Si Lana Rhoades esta embarazada, quiere decir que sufrió un accidente laboral?;2021-06-02 04:09:30;"Venezuela, El Quinto Coño
";;;1;1;¿Si Lana Rhoades esta embarazada, quiere decir que sufrió un accidente laboral?;[];[];[];[];2021-06-02 04:00:00;si embarazada quiere decir sufrió accidente laboral;1;0,012
1399941205568393216;Uf, donde las bobas hptas vieran los comentarios machistas con el tema del embarazo de Lana Rhoades, se revientan, nada más lo fichan a uno por una bobada.;2021-06-02 04:09:27;En la puta mierda;;;0;0;Uf, donde las bobas hptas vieran los comentarios machistas con el tema del embarazo de Lana Rhoades, se revientan, nada más lo fichan a uno por una bobada.;[];[];[];[];2021-06-02 04:00:00;uf bobas hptas vieran comentarios machistas tema embarazo revientan fichan bobada;1;0,0
1399941133392744453;Se ven bien puñetones compartiendo lo de Lana Rhoades, ni se la iban a coger, ni siquiera los pela la morra que les gusta, pendejos.;2021-06-02 04:09:10;;;;2;0;Se ven bien puñetones compartiendo lo de Lana Rhoades, ni se la iban a coger, ni siquiera los pela la morra que les gusta, pendejos.;[];[];[];[];2021-06-02 04:00:00;ven bien puñetones compartiendo iban coger siquiera pela morra gusta pendejos;1;0,0
1399941120461787137;"red flag: q suban el ultrasonido de Lana Rhoades con los emojis: ""😭😭😭😭💔💔😪😪😔😔""";2021-06-02 04:09:07;;;;613;69;"red flag: q suban el ultrasonido de Lana Rhoades con los emojis: ""😭😭😭😭💔💔😪😪😔😔""";[];[];[];['😭', '😭', '😭', '😭', '💔', '💔', '😪', '😪', '😔', '😔'];2021-06-02 04:00:00;red flag q suban ultrasonido emojis;1;0,201
1399941113331453959;"#LoViral Cientos de usuarios de redes sociales expresaron su tristeza luego de que Lana Rhoades anunción en su cuenta de Instagram que está embarazada. #LanaRhoades

Mira las reacciones aquí: https://t.co/weKt01V0r3";2021-06-02 04:09:05;México;;;0;0;" Cientos de usuarios de redes sociales expresaron su tristeza luego de que Lana Rhoades anunción en su cuenta de Instagram que está embarazada. 

Mira las reacciones aquí: ";['https://t.co/weKt01V0r3'];['#LoViral', '#LanaRhoades'];[];[];2021-06-02 04:00:00;cientos usuarios redes sociales expresaron tristeza luego anunción cuenta instagram embarazada mira reacciones aquí;1;0,001
1399940933576241152;POV: Eres el hijo de lana rhoades https://t.co/WwnkKVApqU;2021-06-02 04:08:22;;http://pbs.twimg.com/media/E22W2_oXIAIAQRo.jpg;photo;28;2;POV: Eres el hijo de lana rhoades ;['https://t.co/WwnkKVApqU'];[];[];[];2021-06-02 04:00:00;pov hijo;2;0,17
1399940863715909632;"como te dejo la noticia de Lana Rhoades sera mama ?
triste 😔
feliz😊";2021-06-02 04:08:06;santa marta ;;;1;0;"como te dejo la noticia de Lana Rhoades sera mama ?
triste 😔
feliz😊";[];[];[];['😔', '😊'];2021-06-02 04:00:00;dejo noticia sera mama triste feliz;1;0,029
1399940858066186243;Y preñan a Lana Rhoades;2021-06-02 04:08:04;Valencia, Venezuela ;;;0;0;Y preñan a Lana Rhoades;[];[];[];[];2021-06-02 04:00:00;preñan;1;0,498
1399940785609625602;#UltimaHora: Lana Rhoades sale embarazada en: https://t.co/Mnj4rJFYgq;2021-06-02 04:07:47;Honduras;http://pbs.twimg.com/media/E22Wua5XwAIpfe-.jpg;photo;1;0; Lana Rhoades sale embarazada en: ;['https://t.co/Mnj4rJFYgq'];['#UltimaHora:'];[];[];2021-06-02 04:00:00;sale embarazada;1;0,219
1399940718886535170;"esto de lana rhoades me puso a pensar cómo sería crecer con una trabajadora sexual como mama, eventualmente te vas a enterar
me pregunto cómo afectará el crecimiento de su hijo";2021-06-02 04:07:31;;;;0;0;"esto de lana rhoades me puso a pensar cómo sería crecer con una trabajadora sexual como mama, eventualmente te vas a enterar
me pregunto cómo afectará el crecimiento de su hijo";[];[];[];[];2021-06-02 04:00:00;puso pensar cómo crecer trabajadora sexual mama eventualmente vas enterar pregunto cómo afectará crecimiento hijo;1;0,0
1399940445715714051;@porquetendencia Quien pija es lana rhoades???;2021-06-02 04:06:26;en la loma de mi pija;;;0;0; Quien pija es lana rhoades???;[];[];['@porquetendencia'];[];2021-06-02 04:00:00;pija;1;0,31
1399940390103441408;ay wey por qué te pones triste porqué lana rhoades está esperando un bebé, wey ni q te fuera a hacer caso;2021-06-02 04:06:13;;;;3;0;ay wey por qué te pones triste porqué lana rhoades está esperando un bebé, wey ni q te fuera a hacer caso;[];[];[];[];2021-06-02 04:00:00;ay wey pones triste porqué esperando bebé wey q hacer caso;1;0,0
1399940238215041024;Yo embaracé a Lana Rhoades;2021-06-02 04:05:37;;;;8;1;Yo embaracé a Lana Rhoades;[];[];[];[];2021-06-02 04:00:00;embaracé;1;0,371
1399939898572951553;Yo preñé a Lana Rhoades.;2021-06-02 04:04:16;;;;2;0;Yo preñé a Lana Rhoades.;[];[];[];[];2021-06-02 04:00:00;preñé;1;0,371
1399939858316017668;@EPNComandante Lana Rhoades está embarazada 😞;2021-06-02 04:04:06;colombia ;;;0;0; Lana Rhoades está embarazada 😞;[];[];['@EPNComandante'];['😞'];2021-06-02 04:00:00;embarazada;0;0,662
1399939763134738433;Noooooo primero Lana Rhoades y ahora tu???? Por qué dios????? https://t.co/gAPKtgbulF;2021-06-02 04:03:43;San Diego, Carabobo;;;9;2;Noooooo primero Lana Rhoades y ahora tu???? Por qué dios????? ;['https://t.co/gAPKtgbulF'];[];[];[];2021-06-02 04:00:00;noooooo primero ahora dios;1;0,0
1399939690086768645;El hijo de Lana Rhoades cuando crezca  y ponga en Google el nombre de su mamá: https://t.co/ZnUEdqlO5f;2021-06-02 04:03:26;Onde quema lagua de la llave ;http://pbs.twimg.com/media/E22VujLXIAImPBq.jpg;photo;1;0;El hijo de Lana Rhoades cuando crezca  y ponga en Google el nombre de su mamá: ;['https://t.co/ZnUEdqlO5f'];[];[];[];2021-06-02 04:00:00;hijo crezca ponga google nombre mamá;2;0,009
1399939588412645376;Lana Rhoades está embarazada, sálganse del tuita banda quiero estar solo 😪;2021-06-02 04:03:02;México;;;1;0;Lana Rhoades está embarazada, sálganse del tuita banda quiero estar solo 😪;[];[];[];['😪'];2021-06-02 04:00:00;embarazada sálganse tuita banda quiero solo;1;0,346
1399939334023831553;Amigo el bullying que se va a comer el hij@ de Lana Rhoades lool;2021-06-02 04:02:01;Argentina;;;13;0;Amigo el bullying que se va a comer el hij@ de Lana Rhoades lool;[];[];[];[];2021-06-02 04:00:00;amigo bullying va comer hij lool;1;0,003
1399939304944701441;"tendencias
deportes-lana rhoades
joder, que buen deporte";2021-06-02 04:01:54;Venezuela ;;;9;0;"tendencias
deportes-lana rhoades
joder, que buen deporte";[];[];[];[];2021-06-02 04:00:00;tendencias deportes joder buen deporte;1;0,612
1399939123205578755;El #lakeshow es tendencia por el homenaje que le estamos haciendo a Lana Rhoades https://t.co/YEUCbCsROY;2021-06-02 04:01:11;México;http://pbs.twimg.com/media/E22VMZIWUAMHw22.png;photo;0;0;El  es tendencia por el homenaje que le estamos haciendo a Lana Rhoades ;['https://t.co/YEUCbCsROY'];['#lakeshow'];[];[];2021-06-02 04:00:00;tendencia homenaje haciendo;1;0,002
1399939008965361668;mi prima pensando que Lana rhoades es una actriz del cine contemporáneo jajajajajjajaja 🤡🤡;2021-06-02 04:00:44;Victoria, Tamaulipas;;;2;0;mi prima pensando que Lana rhoades es una actriz del cine contemporáneo jajajajajjajaja 🤡🤡;[];[];[];['🤡', '🤡'];2021-06-02 04:00:00;prima pensando actriz cine contemporáneo jajajajajjajaja;1;0,006
1399938953688588290;#PETROASESINO Petro embarazó a Lana Rhoades;2021-06-02 04:00:30;Pereira, Colombia;;;0;0; Petro embarazó a Lana Rhoades;[];['#PETROASESINO'];[];[];2021-06-02 04:00:00;petro embarazó;1;0,498
1399938948894494720;Me dan rabia los memes que están saliendo por el embarazo de Lana Rhoades pq la mayoría son acerca de su pasado, y además son posteados por hombres pajeros, y eso me enferma pq juzgan tanto por todo y ellos son la mayor escoria que existe en el planeta;2021-06-02 04:00:29;;;;8;0;Me dan rabia los memes que están saliendo por el embarazo de Lana Rhoades pq la mayoría son acerca de su pasado, y además son posteados por hombres pajeros, y eso me enferma pq juzgan tanto por todo y ellos son la mayor escoria que existe en el planeta;[];[];[];[];2021-06-02 04:00:00;dan rabia memes saliendo embarazo pq mayoría acerca pasado además posteados hombres pajeros enferma pq juzgan mayor escoria existe planeta;1;0,0
1399938438640590852;"Pronta
Lakers
#EstrenoLaVoz
Le Monde
hanbin
#integracionharrie
LALO SUPREMACY
#LatinusReforma
#losamosdeluniverso
Cuídese
Steph gomez
Lana Rhoades
Eva Longoria
Carlo Ancelotti
Rapidos y Furiosos 9 https://t.co/u6pGQaJovu";2021-06-02 03:58:28;México;;;2;0;"Pronta
Lakers

Le Monde
hanbin

LALO SUPREMACY


Cuídese
Steph gomez
Lana Rhoades
Eva Longoria
Carlo Ancelotti
Rapidos y Furiosos 9 ";['https://t.co/u6pGQaJovu'];['#EstrenoLaVoz', '#integracionharrie', '#LatinusReforma', '#losamosdeluniverso'];[];[];2021-06-02 03:00:00;pronta lakers monde hanbin lalo supremacy cuídese steph gomez eva longoria carlo ancelotti rapidos furiosos;1;0,177
1399938035735801856;Muchachos... Lana Rhoades va a ser madre😭;2021-06-02 03:56:51;;;;0;0;Muchachos... Lana Rhoades va a ser madre😭;[];[];[];['😭'];2021-06-02 03:00:00;muchachos va ser madre;1;0,063
1399938033961639939;"Nadie: - 
El hijo de Lana Rhoades cuando googlee el nombre de su mamá: https://t.co/gRUP5oyWUF";2021-06-02 03:56:51;Catamarca;http://pbs.twimg.com/media/E22UOFxWEAA0iCd.jpg;photo;1;1;"Nadie: - 
El hijo de Lana Rhoades cuando googlee el nombre de su mamá: ";['https://t.co/gRUP5oyWUF'];[];[];[];2021-06-02 03:00:00;nadie hijo googlee nombre mamá;2;0,0
1399937590682435584;@dnra10 Ñaño lana rhoades va a tener su bendi 🤧;2021-06-02 03:55:05;;;;1;0; Ñaño lana rhoades va a tener su bendi 🤧;[];[];['@dnra10'];['🤧'];2021-06-02 03:00:00;ñaño va tener bendi;1;0,112
1399937486105743362;jajajaja ya no sé que es más importante:  que #Lana_Rhoades está embarazada o que @FelipeCalderon tiene covid. Creo que Lana Rhoades¡¡;2021-06-02 03:54:40;mexico;;;1;0;jajajaja ya no sé que es más importante:  que  está embarazada o que  tiene covid. Creo que Lana Rhoades¡¡;[];['#Lana_Rhoades'];['@FelipeCalderon'];[];2021-06-02 03:00:00;jajajaja sé importante embarazada covid creo;1;0,0
1399937351741280256;La tendencia de que Lana Rhoades sea mama es lo mejor de junio/año xq los memes q hay son increíbles;2021-06-02 03:54:08;;;;0;0;La tendencia de que Lana Rhoades sea mama es lo mejor de junio/año xq los memes q hay son increíbles;[];[];[];[];2021-06-02 03:00:00;tendencia mama mejor junio año xq memes q increíbles;1;0,679
1399937326629928962;Weeeee, como que Lana Rhoades esta embarazada y no de mi xc;2021-06-02 03:54:02;México;;;0;0;Weeeee, como que Lana Rhoades esta embarazada y no de mi xc;[];[];[];[];2021-06-02 03:00:00;weeeee embarazada xc;1;0,009
1399937277535662084;Banda perdón por confundir a Lana del Rey con Lana Rhoades 😂;2021-06-02 03:53:51;Guatemala;;;1;0;Banda perdón por confundir a Lana del Rey con Lana Rhoades 😂;[];[];[];['😂'];2021-06-02 03:00:00;banda perdón confundir rey;1;0,426
1399937014225571843;Los rumores son ciertos, mi mujer Lana Rhoades y yo vamos a ser padres. De verdad gracias por su apoyo y buenas vibras, intentaremos darle la mejor vida a ese bebé, los amo 💓.;2021-06-02 03:52:48;Maracay;;;0;0;Los rumores son ciertos, mi mujer Lana Rhoades y yo vamos a ser padres. De verdad gracias por su apoyo y buenas vibras, intentaremos darle la mejor vida a ese bebé, los amo 💓.;[];[];[];['💓'];2021-06-02 03:00:00;rumores ciertos mujer vamos ser padres verdad gracias apoyo buenas vibras intentaremos darle mejor vida bebé amo;1;0,0
1399936870872715268;Me da igual si Lana Rhoades está embarazada, solo sé que si Riley Reid sale embarazada me voy a morir 😭😂;2021-06-02 03:52:14;;;;1;0;Me da igual si Lana Rhoades está embarazada, solo sé que si Riley Reid sale embarazada me voy a morir 😭😂;[];[];[];['😭', '😂'];2021-06-02 03:00:00;da igual si embarazada solo sé si riley reid sale embarazada voy morir;1;0,0
1399936795434000387;@arigameplays Mal, MAl lptmd, lana rhoades se nos pela forever :(;2021-06-02 03:51:56;nose ayudenme;;;0;0; Mal, MAl lptmd, lana rhoades se nos pela forever :(;[];[];['@arigameplays'];[];2021-06-02 03:00:00;mal mal lptmd pela forever;1;0,0
1399936559571521538;"EL VATO: EL VATO QUE EMBARAZO ""LANA RHOADES"" https://t.co/oKRDqrXOVA";2021-06-02 03:51:00;;http://pbs.twimg.com/media/E22S4WbWUAEYq5q.jpg;photo;15;1;"EL VATO: EL VATO QUE EMBARAZO ""LANA RHOADES"" ";['https://t.co/oKRDqrXOVA'];[];[];[];2021-06-02 03:00:00;vato vato embarazo;1;0,33
1399936423424311299;¿Me parece a mí o Lana Rhoades acaba de romper muchos corazones? https://t.co/Ph7Cw9qgDy;2021-06-02 03:50:27;Córdoba, Argentina;;;0;0;¿Me parece a mí o Lana Rhoades acaba de romper muchos corazones? ;['https://t.co/Ph7Cw9qgDy'];[];[];[];2021-06-02 03:00:00;parece acaba romper corazones;1;0,018
1399936416101003267;"Medio Twitter triste por el embarazo de Lana Rhoades, mi solidaridad con ellos; no sé cómo me sentirìa si sucediera lo mismo con Mia Melano... #TeamMiaMelano 😈";2021-06-02 03:50:25;;;;0;0;"Medio Twitter triste por el embarazo de Lana Rhoades, mi solidaridad con ellos; no sé cómo me sentirìa si sucediera lo mismo con Mia Melano...  😈";[];['#TeamMiaMelano'];[];['😈'];2021-06-02 03:00:00;medio twitter triste embarazo solidaridad sé cómo sentirìa si sucediera mismo mia melano;1;0,0
1399936295665872899;Pobre hijo de Lana Rhoades 😔;2021-06-02 03:49:57;en tu casa;;;1;0;Pobre hijo de Lana Rhoades 😔;[];[];[];['😔'];2021-06-02 03:00:00;pobre hijo;2;0,021
1399936050198425601;Lana Rhoades no por favor 😭😭😭;2021-06-02 03:48:58;;;;0;0;Lana Rhoades no por favor 😭😭😭;[];[];[];['😭', '😭', '😭'];2021-06-02 03:00:00;favor;1;0,003
1399935996020596747;El hijo de Lana Rhoades cuando googlee el nombre de su mamá: https://t.co/7JYohI38do;2021-06-02 03:48:45;Caracas, Venezuela.;http://pbs.twimg.com/media/E22SXohX0AAWqUo.jpg;photo;14;1;El hijo de Lana Rhoades cuando googlee el nombre de su mamá: ;['https://t.co/7JYohI38do'];[];[];[];2021-06-02 03:00:00;hijo googlee nombre mamá;2;0,01
1399935930224590849;q asco los comentarios de los varones en la foto de lana rhoades ,ya extinganse o algo;2021-06-02 03:48:29;Argentina;;;2;0;q asco los comentarios de los varones en la foto de lana rhoades ,ya extinganse o algo;[];[];[];[];2021-06-02 03:00:00;q asco comentarios varones foto extinganse;1;0,001
1399935882774384641;"Junio sorprendeme:

- Lana Rhoades embarazada.";2021-06-02 03:48:18;Venezuela;;;1;0;"Junio sorprendeme:

- Lana Rhoades embarazada.";[];[];[];[];2021-06-02 03:00:00;junio sorprendeme embarazada;1;0,479
1399935801258135554;@1waynne porque lo iban a descansar, tiene de mama a lana rhoades...;2021-06-02 03:47:59;Buenos Aires, Argentina;;;0;0; porque lo iban a descansar, tiene de mama a lana rhoades...;[];[];['@1waynne'];[];2021-06-02 03:00:00;iban descansar mama;1;0,033
1399935693430870019;El ginecólogo de Lana Rhoades  https://t.co/A8nRAdzoul;2021-06-02 03:47:33;Argentina;http://pbs.twimg.com/media/E2lyQmoXoAEf0kL.jpg;photo;409;30;El ginecólogo de Lana Rhoades  ;['https://t.co/A8nRAdzoul'];[];[];[];2021-06-02 03:00:00;ginecólogo;1;0,477
1399934985751105537;Cuando creas que algo nunca cambia. Acordate de Mia Khalifa y Lana Rhoades.;2021-06-02 03:44:44;;;;2;0;Cuando creas que algo nunca cambia. Acordate de Mia Khalifa y Lana Rhoades.;[];[];[];[];2021-06-02 03:00:00;creas nunca cambia acordate mia khalifa;1;0,011
1399934958085488643;No mms Lana Rhoades está embarazada 😢 es mi xxx fav 🤧;2021-06-02 03:44:38;;;;7;0;No mms Lana Rhoades está embarazada 😢 es mi xxx fav 🤧;[];[];[];['😢', '🤧'];2021-06-02 03:00:00;mms embarazada xxx fav;1;0,267
1399934900581588992;Lana rhoades esta embarazada 🤧😭;2021-06-02 03:44:24;Uruguay;;;1;0;Lana rhoades esta embarazada 🤧😭;[];[];[];['🤧', '😭'];2021-06-02 03:00:00;embarazada;0;0,35
1399934834013884416;Lana Rhoades y Lakers son tendencia, uhmm ya veo porqué.;2021-06-02 03:44:08;Perú;;;0;0;Lana Rhoades y Lakers son tendencia, uhmm ya veo porqué.;[];[];[];[];2021-06-02 03:00:00;lakers tendencia uhmm veo porqué;1;0,072
1399934761607516160;Lana Rhoades pues si se la pasa culiando y se la pasando viniendosele adentro;2021-06-02 03:43:51;Florencia, Colombia;;;0;0;Lana Rhoades pues si se la pasa culiando y se la pasando viniendosele adentro;[];[];[];[];2021-06-02 03:00:00;pues si pasa culiando pasando viniendosele adentro;1;0,001
1399934733862289411;"Mis amigos publicando que Lana Rhoades está embarazada😭😭😭
Cómo si se la fueran a coger algún día🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡";2021-06-02 03:43:44;;;;8;0;"Mis amigos publicando que Lana Rhoades está embarazada😭😭😭
Cómo si se la fueran a coger algún día🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡";[];[];[];['😭', '😭', '😭', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡'];2021-06-02 03:00:00;amigos publicando embarazada cómo si coger algún día;1;0,006
1399934707891163139;Cruz azul campeón, Lana Rhoades embarazada ¿que sigue? ¿Yo en una relación estable?;2021-06-02 03:43:38;Cuitláhuac, Veracruz de Ignaci;;;4;0;Cruz azul campeón, Lana Rhoades embarazada ¿que sigue? ¿Yo en una relación estable?;[];[];[];[];2021-06-02 03:00:00;cruz azul campeón embarazada sigue relación estable;1;0,416
1399934544057278470;"Quiza Lana Rhoades no estaría embarazada si alguien no se hubiera metido con el esposo de su mejor amiga 
Todo es culpa de Panini https://t.co/WDSTVvJKod";2021-06-02 03:42:59;colombia ;http://pbs.twimg.com/media/E22RC52XMAEYSd_.jpg;photo;4;0;"Quiza Lana Rhoades no estaría embarazada si alguien no se hubiera metido con el esposo de su mejor amiga 
Todo es culpa de Panini ";['https://t.co/WDSTVvJKod'];[];[];[];2021-06-02 03:00:00;quiza embarazada si alguien metido esposo mejor amiga culpa panini;1;0,0
1399934495655174149;@Ale321Sp Lana Rhoades va a ser mamá;2021-06-02 03:42:47;;;;1;0; Lana Rhoades va a ser mamá;[];[];['@Ale321Sp'];[];2021-06-02 03:00:00;va ser mamá;1;0,144
1399934369435996161;@NitroPeach Lana rhoades está embarazada;2021-06-02 03:42:17;;;;0;0; Lana rhoades está embarazada;[];[];['@NitroPeach'];[];2021-06-02 03:00:00;embarazada;0;0,662
1399934159414566928;El hijo de Lana Rhoades después de buscar el nombre de su mamá: https://t.co/mSEjMrq5mV;2021-06-02 03:41:27;Argentina;http://pbs.twimg.com/media/E22QstYXwAsB4y3.jpg;photo;2;1;El hijo de Lana Rhoades después de buscar el nombre de su mamá: ;['https://t.co/mSEjMrq5mV'];[];[];[];2021-06-02 03:00:00;hijo después buscar nombre mamá;2;0,001
1399934023691124736;Como van a embarazar a la mejor cantante Lana Rhoades 😭;2021-06-02 03:40:55;Santa Cruz, Argentina;;;0;0;Como van a embarazar a la mejor cantante Lana Rhoades 😭;[];[];[];['😭'];2021-06-02 03:00:00;van embarazar mejor cantante;1;0,471
1399933904451104781;/ A ver, quiero aclarar una cosa. El hecho de que lleve a una actriz nopor como Lana Rhoades no quiere decir que la lleve como tal. NO SOY UNA CUENTA SEXROL y por favor les pido que os evitéis enviarme este tipo de cosas que me asquean sin mi consentimiento. Gracias. https://t.co/p6OAu4fH32;2021-06-02 03:40:26;;http://pbs.twimg.com/media/E22Qdv_VkAIwMjN.jpg;photo;3;0;/ A ver, quiero aclarar una cosa. El hecho de que lleve a una actriz nopor como Lana Rhoades no quiere decir que la lleve como tal. NO SOY UNA CUENTA SEXROL y por favor les pido que os evitéis enviarme este tipo de cosas que me asquean sin mi consentimiento. Gracias. ;['https://t.co/p6OAu4fH32'];[];[];[];2021-06-02 03:00:00;ver quiero aclarar cosa hecho lleve actriz nopor quiere decir lleve tal cuenta sexrol favor pido evitéis enviarme tipo cosas asquean consentimiento gracias;1;0,0
1399933876097720320;Ojala los conflictos bélicos como #Palestine - #Israel fuera tan viral, interesante, preocupante, cómo enterarse que Lana Rhoades está embarazada. 🙄🤦 https://t.co/f9X72iAbrK;2021-06-02 03:40:20;;http://pbs.twimg.com/media/E22QcO1XoAcqK9B.jpg;photo;1;0;Ojala los conflictos bélicos como  -  fuera tan viral, interesante, preocupante, cómo enterarse que Lana Rhoades está embarazada. 🙄🤦 ;['https://t.co/f9X72iAbrK'];['#Palestine', '#Israel'];[];['🙄', '🤦'];2021-06-02 03:00:00;ojala conflictos bélicos tan viral interesante preocupante cómo enterarse embarazada;1;0,046
